date,ABEV3.SA,ALOS3.SA,ALPA4.SA,AZUL4.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BHIA3.SA,BOVA11.SA,BPAC11.SA,BRAP4.SA,BRAV3.SA,BRAX11.SA,BRFS3.SA,BRKM5.SA,CASH3.SA,CBAV3.SA,CCRO3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GMAT3.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ISAE4.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MDIA3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RECV3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SIMH3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2020-07-10,20119700,1971000,1043000,17137400,527300,23968525,13964300,3077877,83139221,5039400,3477100,3222022,8967590,12845600,3561100,,22480,6655200,3849300,,,8721300,12012890,,146823900,1500500,6438000,2968200,1893700,5901700,20020200,11743900,1582723,3064930,3151900,4294000,7285900,2894000,9542500,3359200,1739900,3499800,2726200,1300547,17179350,,11065500,16436400,1854400,2742600,,27786800,757200,20211089,26462040,18881700,2619870,4846517,1456700,590000,12928900,1711000,10391100,7541700,5009000,5132500,948800,8368200,57428300,,2514600,507100,2104100,1440300,5123000,,,,3548300,2166200,3503200,758800,3685176,1177900,2464700,4751500,1467800,9309200,2863017,4593200,13941800,14728100,,4441700,222400,3641300,3883100
2020-07-13,36569300,1290400,1028600,20149800,773900,29383531,13912200,6155512,45588807,3317100,4390600,5613580,7746240,11094000,3509900,,6110,10499400,3955700,,,7799700,14709188,,118908200,1715200,8997000,3118700,1572600,23665300,13772500,8966700,1208079,1204434,3215200,3165700,3394900,1973500,15200200,4998800,2278800,5047100,3670900,2093664,20202595,,18801500,13723900,1481200,3106600,,82385500,2333900,26293630,27259870,12376600,4401430,9846954,1280100,1168400,10858400,3599200,14374400,4295500,6121400,6261800,1309500,11151500,55425500,,6244200,1245200,4045900,969900,5432600,,,,4600900,4107000,2884000,762900,2713788,1612900,2661500,5332400,1781900,9546300,3070926,7300700,25393300,28780200,,3605400,180200,5045400,3510400
2020-07-14,36135900,895000,1381100,15437500,1225100,31046732,14229900,5820100,46757788,2954900,5836400,4887410,9503620,14524000,4560700,,2750,9576900,2751700,,,5368500,17832964,,77404500,2583300,10130000,2758300,1656100,16414900,8252400,8057700,853417,2753476,2717900,1539500,2868700,1689700,12708600,9144400,1185200,6794200,3663800,2223252,22723226,,16647400,11644900,1476800,10480200,,60892500,924000,24371009,31289830,14620000,7431930,10521420,1470400,1118900,14112100,2881300,7375000,4604400,4873900,4001800,1253600,16374800,89380500,,5067100,565100,2089700,1228400,7414600,,,,6450600,2163200,3252100,997500,6583852,1592300,2605000,6824600,2673900,10706600,2759262,14322000,22027400,52234500,,6638500,163200,5142800,3127800
2020-07-15,31773700,1267300,1732800,26556800,841900,31620333,14623200,6700738,57340932,3858900,10493800,3063873,13982380,8804800,2337800,,6990,12176200,3411000,,,6138700,18344994,,56323900,3260900,10809000,3912700,2378800,19040200,11873500,7990800,1714466,2284964,3625100,1308100,5067700,2292000,28847400,4499200,3773900,6941600,3243300,2227282,15639755,,14653100,19785100,2077900,3691900,,36374500,1884700,26013375,35147420,14929200,8511249,9699133,1882200,922000,12704400,2200300,12437900,4187400,3417700,4412800,1514400,12116700,58390600,,3265300,734100,1975200,1288900,7381800,,,,4539200,3346200,10290000,813100,2432100,1473100,3027300,14995000,2575500,20858400,3844021,8050400,16703300,29833100,,5662800,201600,4611000,5028600
2020-07-16,22922200,892900,1203300,12825500,269200,43065345,10018500,5341182,36847041,2086900,6938200,2829110,6110460,21816000,1501000,,2470,9504200,3333400,,,12118900,12877063,,79031600,3003800,9258000,5917100,1370300,8277100,9796500,6814000,1217919,2226521,9799800,2125700,3510300,1771300,23443900,4110400,2921700,5829600,2652900,2947440,11546014,,7835700,11942500,1313500,2605800,,28612600,2838700,17110800,21423820,18991000,5252280,9593877,1219600,849500,11116300,1488100,16183600,3328700,2828100,3928700,1323900,12401500,69698700,,1771600,503400,1539700,876700,10064000,,,,3169000,1720900,3833100,489400,1317206,1017600,1875400,7266500,2520400,14845900,3213877,5614300,14239500,22788400,,3641800,264200,5100300,2111000
2020-07-17,49717400,2126500,1482300,14245300,585400,37953940,16762400,5959734,54564466,12380200,6887200,4103300,5621400,16276800,1554900,,1280,10765200,3338200,,,9974800,32218455,,60325300,3005800,14910000,3969500,2414500,11526200,8127800,9637800,1860367,1986457,12179900,1546900,19952800,8798600,12529900,5783600,1451600,7728200,4060900,1659088,14583119,,6568400,10147400,1784200,6852000,,24988900,3718000,26694108,35706990,22790500,4749030,8335200,928800,1084200,10960900,2372600,25287800,3622900,3381400,6057200,1275300,13702100,49927600,,4351700,430900,3030900,984400,9356500,,,,6314700,3519500,4725600,1117400,2344738,885600,2509700,7242700,2329100,8269100,4897102,8174800,9257600,18896400,,8308200,202800,6435500,2400400
2020-07-20,34250900,933400,1372700,10153300,376800,43076745,15713000,4946601,48562745,5376800,8815200,5235833,8563550,16507600,2806000,,940,11399700,1844900,,,6474200,16841666,,87682300,2108900,11435000,4422000,1778000,7142800,5211000,5007600,1243625,3176613,4559600,1067500,5605500,2447300,10390400,5058800,1586200,6514600,2495100,2872996,11545132,,7343400,5204300,1916500,3915100,,24091000,1691000,36814807,31604870,22645800,6332260,5374259,1268500,720500,10783600,3685700,22748800,2411700,3759900,3992800,1196100,11887100,48679800,,2932800,963400,3387300,971900,8188500,,,,5559900,2101000,3460000,908700,1437238,1608000,4128400,6019600,2162600,30024100,3183201,5436500,9821500,16491500,,6397900,336600,5213100,3879000
2020-07-21,40976900,1910000,2319400,11389300,626200,43839346,18978300,7580529,77298188,4531000,6144300,7803480,5261760,17562800,2202100,,1570,11391500,2727800,,,7733000,14776871,,84651600,2532600,12456000,3299000,1718600,11297100,8121800,6465700,1492049,1852268,4453500,2118400,5421000,2318900,15175100,4577600,1228700,7109100,2033000,7996711,11530012,,11868300,8230600,1883200,3139700,,34100500,1540700,33924261,40799440,12103900,6154610,6024941,1344800,814600,15198000,3024000,14395600,4663100,4041000,7589900,3067700,24583500,101769600,,4665400,802800,11958300,1547500,12782800,,,,5572800,3954600,3302100,2056200,3488672,1291400,3126900,7890500,2160200,15836400,3081352,4444800,12475900,29043600,,6813500,184000,5011700,2831900
2020-07-22,35713300,3684000,1107100,8582400,203300,29792731,13559000,5771458,50483015,3248200,5146800,4233680,6524500,12290800,5594800,,1720,8425000,1781600,,,6502500,53164993,,74349000,2691600,13164000,4329300,1428700,6982300,4944700,5447100,1829339,5671754,4564200,1204100,4754200,2087800,9135900,2795200,1275000,4880000,3474700,3343840,35778847,,47397800,8200000,1988700,2776200,,36420000,1142300,86997035,50174960,12791700,5876530,5119840,1478300,427300,10726500,3655700,12756800,4734100,4776200,5074600,1654400,15724100,43085500,,2569200,636900,15737200,1171200,11210600,,,,7854300,2701800,2304200,1153900,2180178,910000,1865700,9675100,1861400,22976600,7334576,5049000,23159600,19644700,,5796900,170200,17654800,2772500
2020-07-23,20967900,1148600,1319700,8715800,187300,27227128,14054500,3683119,37550656,2948900,8284800,5848988,7849280,21160800,2398100,,9630,8731100,1965700,,,5628800,19953866,,184098300,3253500,10890000,3589300,1320600,7557300,4496200,6345900,1832251,1881066,3143400,983500,3364800,1584900,11154400,6180400,1321800,6962400,3369900,2494518,17893896,,20943800,10561800,1549700,4742500,,31941600,849500,38218786,32246940,24211000,6005890,8741465,854500,655300,12631800,5941000,12459500,3427700,3978400,4323800,593300,15366800,64072100,,2677500,533000,7968300,2122600,5564400,,,,8089900,1973600,3479800,963000,2125728,810300,2419100,7504100,2373700,34849800,3802419,4713900,17179300,17291900,,5527500,280000,9774900,2672300
2020-07-24,32416200,2317700,1372500,8919500,397000,27213028,16850500,5069174,34986303,2744200,6926200,6572909,9457090,20437600,3460500,,1910,5851400,1281900,,,7717300,15023861,,123977700,4136400,9186000,3232800,1562500,5443600,4586600,7255400,945798,2075513,2732300,1513400,4449600,2845600,12109900,11984000,1439600,4503200,3266700,1632364,29103112,,16952100,8573500,1836200,4827900,,56512000,1184600,50583462,33216370,12819500,6712420,7887467,1563000,685000,13518700,2791100,10460800,4098400,4885100,3998900,1005100,11202000,43380300,,2711300,703000,5171800,975500,5876600,,,,7138700,2366900,2024400,1375500,2273590,754900,3899200,11901300,2264200,10076100,4960357,8824600,19620100,22544100,,6357900,241600,6532600,2790500
2020-07-27,41944800,1132000,1526400,7902200,407800,26531728,23653200,5325936,66450296,3523000,9821800,4293209,7766510,14638400,3809600,,2880,10283700,1503400,,,4584200,20947518,,77023300,4993200,15108000,3798500,1144800,19304400,4492700,5626000,2750435,2797036,3558200,2089200,3864300,2241200,8122000,6932800,2004400,8426000,2272500,1510624,30968165,,22922000,6613500,1785500,9583600,,29381600,1516000,59452256,54408420,11658600,4125880,6706969,652300,582600,10078500,1846100,7342500,3123200,2421600,5068200,1053300,10020200,56539600,,2545200,416000,3164400,1186400,8415200,,,,6373900,1771300,3420900,799000,1586310,711400,3365200,4571500,3079500,11304700,3180495,3719500,46316100,35124800,,4456700,223000,7173400,1651400
2020-07-28,44640800,1501600,1576800,10377200,905600,38719540,16912700,5731649,51909000,2904200,11551600,5262944,5983840,13723200,2565100,,2040,16375900,1166300,,,8326200,20892980,,110971900,3856900,11268000,25482900,1034700,10753000,3821700,7902900,5117089,2344012,6046300,2115600,3305100,2656300,9990900,6344800,2597900,3202700,3177900,1121753,15041381,,16037400,7824800,1245200,4089900,,21338200,1199100,34307268,26156680,12973500,3004980,6454380,557300,629400,7426500,1834200,8626800,4449600,3859700,7490200,3966800,9507300,48353000,,2627300,469000,2187700,1393200,7867900,,,,7210300,3406600,2694800,647800,1018094,751200,1896200,2936600,2382700,19574700,4376426,4077200,18454600,21707500,,5613500,291800,6516300,1508700
2020-07-29,39624900,1186000,3306500,9500100,466700,30937832,12998000,5307786,56100440,2521800,23156400,3258907,6381640,20789200,2412000,,6530,16388900,1374500,,,5452500,13116991,,80317900,2262100,15585000,5677300,1500500,31511000,3774700,10027100,3828880,5231193,3273900,2112400,3174100,2869600,7559400,6820800,926200,4642900,2728400,2204270,13610147,,16480300,7314400,1115700,4584500,,19784700,828500,32284722,29878420,10032400,2822820,9872445,1312100,701200,6288300,2392500,13621400,3959000,3828800,11842900,3227900,9032300,44011500,,1643100,553000,2055700,1968000,5030700,,,,5034100,5114900,4971500,688600,1163536,1090600,2645100,4388000,2490800,9477700,3934042,4014300,19111700,29486600,,7061300,213600,6322600,2368600
2020-07-30,107774500,1526000,1561800,6414200,647200,23859925,22787400,8136524,79453077,2262200,6793300,2768606,7330120,13160400,3111900,,6560,10681800,840500,,,6007900,21077586,,97532900,3900000,10592000,4362600,1684000,14067500,3417800,6357600,1766078,5913149,3764100,1269500,2896100,2494500,12483700,3578400,1415200,5238500,2426300,2661116,9662187,,9012000,7687900,1155900,2937800,,19744900,1173500,43716671,32002190,10996600,3538480,5361818,691100,577900,11296300,5035300,6842500,2607000,2653600,7925300,4365900,13691300,57859000,,2020800,643200,3230400,2371200,6291800,,,,32136200,3499400,2637800,745900,1148774,1128100,2715900,4604800,2178400,10352500,5507599,8796400,36107200,32210700,,7247100,166200,4260500,4157200
2020-07-31,67562000,1425800,2055200,9955400,1038800,36388238,20508700,8645692,92756543,4290800,8631800,3647005,11113060,18884800,1809500,,6960,6344300,2590500,,,6686100,16309822,,270943100,2939100,12894000,7060800,1842200,14797100,3287500,7197200,1382598,3884947,13211200,4642600,4400500,3640100,21848900,6693600,2292300,6378500,3350500,4211189,13183511,,10367600,9414400,2892900,5444500,,28770400,3109600,43949914,33968220,11872400,6897550,7722448,2082200,1708000,11271300,4717900,9837100,5880300,4102200,7201700,5037600,25323500,75397300,,2211300,1234400,3451900,2839900,6684600,,,,29133800,2675600,5910600,842400,2029896,946400,1782800,4555600,2963000,16920800,6768088,7605100,16438700,26318800,,7670400,294600,4266300,3334200
2020-08-03,35388600,1723500,2097200,7585300,625400,31179032,23875900,7045588,67604394,5765000,6617600,3755444,8093630,18018800,2246500,,1610,7849300,2160700,,,8064100,16898569,,148900200,1961800,19034000,7490700,1911000,20611800,4263700,7747500,1729528,8959203,8071500,2551300,3554700,2405100,16022300,3964000,2242300,5859200,2503600,3832499,28470466,,13284600,5275800,2463400,10357400,,34566100,1860400,33240831,36516810,25154700,7160670,8486802,2909100,1155700,9449200,2474000,8188700,7865800,5562500,6455500,3538800,16561200,63598500,,1668600,1597200,4789100,2334500,7803600,,,,10175300,3158300,2445800,1143700,2715482,825500,2454400,6391800,2819100,15033400,6928782,6580600,27595000,35910500,,8650900,193200,5566000,2052500
2020-08-04,40367800,1057000,1478900,7019600,1077200,37228539,20573300,6896395,82536278,6960600,5595200,3407693,10175240,14933200,3334300,,910,8925000,3093800,,,7129900,16582384,,115133200,1860900,14485000,6220800,1813000,10508300,4483800,12001500,747279,6336044,4477600,1915300,3436300,1824400,7479900,6080000,2086400,7710400,4419500,4716604,13544879,,13358200,5400000,1232600,5640700,,36120200,1809400,78421205,87785940,12214900,7083340,13328563,2063300,1191600,7814900,2169600,7529300,3966400,10869600,5288200,4493400,16586800,63011900,,2303200,2248000,3801100,1900900,9160500,,,,9478300,2761700,2894100,1380600,2160576,1593400,3747400,5164600,2954700,14008800,5718515,5611700,16625800,182535800,,7254600,226200,6330300,2277200
2020-08-05,47268200,1878100,5390900,6055100,454700,33189635,14056900,6199919,45419286,3528500,4912000,3447413,8144790,8688400,2403500,,3780,6374000,2136500,,,5104000,15360605,,76267000,2435700,9111000,14609100,1137300,14903300,4293900,6741800,836346,4865652,4377400,1678300,4983200,1707100,13881600,3615600,1061500,5978300,2557100,3163562,66584723,,24461700,6790900,1509400,4606600,,21260100,1554400,46056333,54923440,14516100,13402069,6219231,2440100,746300,7524000,2455100,7780500,2480900,10441200,5297800,3595600,44277000,137214700,,9483600,1361300,2985000,1255700,5778200,,,,8038700,2155600,2225800,926100,2311342,1088800,1867800,11702600,2254000,9484200,4959255,7673600,26583900,36999600,,15171800,209600,5368300,1933300
2020-08-06,34882800,2052400,4485000,13074000,559000,19703421,18165500,4784582,50515322,3451100,15770900,2909784,7225950,11630000,1428300,,5370,15905600,2771500,,,3676700,31082808,,71313300,1551600,14159000,27948500,1295700,14742600,3001100,5864800,732418,2709069,2890900,1352800,10477500,4381100,9585600,5534400,1274500,8064700,1992200,2478399,18450690,,14152500,8634900,1299300,3860900,,27858900,1670200,30818449,32907160,13305200,8934529,12413948,2379800,1327700,10960200,3816100,8045900,2281800,12311600,5630900,2901200,17470300,56375100,,3594800,799900,2737800,1045500,5917500,,,,5132300,2370200,2864400,1127300,2464770,779100,2543400,6234300,2022200,6519200,14862327,2959100,15845000,22468400,,4915600,213800,4020800,2189900
2020-08-07,44169100,2810100,2955000,11681000,622900,29625031,18502400,8873898,70822510,4257900,5543700,3912779,9389240,13504800,1870200,,2130,16462800,1963700,,,5453800,14359101,,100989900,2011300,12845000,10727800,1172500,14944000,3170300,5505700,834740,2208855,4647600,1367200,3372600,1818700,8475600,4056400,1586400,6587600,1714500,2967483,21695696,,15446500,7077500,1799700,3255300,,47168300,1202600,44365031,73269240,12133900,6205430,10268221,2168400,1401100,11551600,2901900,9036200,4505700,9649300,9359200,2923100,16420700,56040200,,3704000,1054500,4142800,1412200,11380400,,,,8078500,3623100,2104500,607800,1724492,3937900,2144000,6672600,1637500,11341400,6308862,6528500,13692300,28427400,,6885500,173800,4706400,3008000
2020-08-10,27956200,1163900,1235300,14433600,310000,27372329,9668700,4961363,35251898,4333200,5977600,3347646,8459720,12873200,2474600,,1930,11553300,7182600,,,3558000,11121124,,66573500,1484600,9377000,5071100,1333900,26631800,4211200,4233300,554786,3377352,2940200,1162200,2664500,1769200,14832800,6026800,1252900,3959300,2787100,1902570,19194595,,14549900,6961800,1335400,3564100,,22924500,909900,27592416,33116710,11796800,4460280,14783116,1481900,2116500,15089600,2562200,10897100,2838500,3650700,4506400,2892600,16654100,52390100,,4318800,730600,3980900,1432600,5768800,,,,3379100,3087600,2337500,1713900,1943260,3066900,1596300,3997300,1726200,12706300,10172933,4587000,28251400,29341400,,3935000,189800,3576900,3125600
2020-08-11,40685900,1177900,2004000,41401000,639100,36114638,13926600,4709078,38937074,3754000,5353600,3517064,8779110,20137600,1912700,,2580,10942600,2261000,,,4928600,14496278,,51004300,1599100,11378000,7200200,4012400,14692600,6433600,8278200,688035,2403302,3234600,1322500,3332400,1901900,17199300,4821200,2010100,8166700,1505200,1426211,13353485,,12319100,21220900,2571900,3756300,,49975200,1200200,22864920,28850250,24064500,10609609,27835672,2228800,1772700,10574800,6434400,14332900,6002300,10228600,4937200,2488700,15138500,66342300,,3180200,1429800,4216300,1493400,4479700,,,,3999500,2437100,2915300,1064000,2471788,3386900,1938300,5095900,2061100,6878300,7179396,4852600,17262800,23822800,,6525900,153600,3946100,2771500
2020-08-12,44430900,1532100,1325400,33215300,531200,41252443,17865700,7605818,53486114,10136200,5386600,3633454,13054420,13930000,2220100,,6000,9184900,2081000,,,7166900,23593478,,61597100,2639000,10409000,7392500,2267900,10599500,5118900,9821200,720871,3691710,2228200,1993600,9784800,4671700,11953900,7277600,1618300,11678100,4863500,2319436,18694375,,13510200,19561000,3189400,4479900,,40622700,2110400,46226516,54517980,16567000,8107329,10864263,1245600,1258100,10945800,4137700,13634100,5108500,12802200,6047600,2655300,14834600,67008500,,2642500,1043500,5240200,3007900,6308800,,,,4855800,2274200,3769100,1189000,3297976,2628700,6532800,6543000,2661500,5874000,7089375,6576800,19707500,29627900,,9509600,193800,4728700,2651800
2020-08-13,22335900,3154800,1764600,13489800,487800,40952743,14653100,6723002,39513639,4923400,10963800,8265554,12987950,12511200,1934900,,2260,37843100,2383200,,,5569900,26081882,,61577100,2224300,14629000,4107200,2198800,7507700,3238600,7052600,735832,3454671,2654500,2681400,17567700,6496900,8476400,7186800,1055200,5709000,4810000,2206815,12132796,,13990500,9717400,1936200,2608100,,34646900,2530500,42155860,45040490,28822400,13786849,7633170,2558400,1889700,15732400,5928800,52584400,5107800,9346400,10317800,1616500,11957400,44588200,,2297400,850700,4472800,1855800,6351700,,,,11666900,2872600,2959800,809600,7358010,3084900,3119500,8345900,4744800,8102200,5865075,9129900,21038800,24906200,,6420600,203400,7395600,3036500
2020-08-14,21773000,1192700,2202900,12833400,680300,38207140,10718600,4206928,40462037,3575800,5641600,3899470,9080890,15860800,2549600,,3390,13836300,1292500,,,6717400,28999151,,62587000,1796600,14381000,2725300,1267500,6587600,3210700,6900500,529482,5610891,3004900,1054100,11019600,3763700,8122500,4991200,5260800,8302900,4872900,3071938,9876387,,8901800,7630900,2008800,1819900,,23566100,1554400,27935351,33704660,45081300,9095459,5291567,911200,747200,10578500,2620200,21928700,2244000,5636000,19253600,915300,12297300,38422000,,1904100,858000,3456400,1512000,8328900,,,,5493100,2581500,2613400,1021500,8345370,2961700,2369600,19163300,3132400,3735600,12604192,4669600,18019000,17848800,,6363300,194800,4464900,4007200
2020-08-17,33221500,2280100,1497200,11781400,1202200,53502653,21749000,5883504,61115406,4904500,12017600,4676022,14191370,18202800,3308600,,8630,12769200,1459500,,,10308700,41081268,,77175300,2251900,9635000,5602800,1228800,11008800,3017200,5699000,1285397,3412442,5684600,1230800,13798300,7093200,10658500,7718000,2847400,6986500,7063500,3464096,16871658,,12614900,7927100,1163700,3209600,,26313900,2136400,45476039,41571860,40867400,9392239,15588815,2034900,1185100,14449900,3384300,34378200,4533000,7209900,7376700,1176600,11937500,52064300,,2286600,592500,4201000,1529600,23442100,,,,10235100,3142800,3246100,1673800,3136320,1342200,3251600,7968300,5415500,7170500,7470610,4514100,27031600,42786400,,6319900,206000,4727900,2711200
2020-08-18,30072200,1470800,2022600,7216700,708600,40045842,14412200,5062761,50875902,4776700,7224700,4798703,8976350,18394400,3483000,,970,8126900,1349500,,,8424000,17318202,,48974400,1951000,7834000,7721500,2424400,26027200,2838400,5848900,1519964,1748571,8133000,1292400,7145200,3225200,7699700,6387600,2194300,5460200,4713300,1870332,40250966,,25926400,6291200,1632300,5977500,,14998800,1704100,38437777,46170850,21754900,4710090,5340962,1686200,1344900,31751400,2078900,16450100,7502100,6891700,7094400,1403600,13219200,49361300,,2643200,1682300,2195700,1723600,7186800,,,,5101700,1975100,3141400,769600,2976116,2165800,1913400,5365800,3219900,5432200,4668742,4467900,42545400,32205700,,6045100,140600,5266500,2715200
2020-08-19,15591300,2117900,1621700,7293900,873100,32067933,10317100,4454252,64540311,3617800,8765600,4648061,11211700,9830800,3140200,,560,10863300,1502300,,,7682600,19415991,,131289400,2304600,9274000,4096400,1467200,13867300,2372100,6124600,825703,3182784,4127100,4915600,6213700,4920400,11187900,5104000,2030000,4215500,4125700,2219011,35620086,,24715800,5149400,825000,3082700,,29170500,2392500,28731296,30195660,24274900,6223910,12749352,1795900,1092100,13554600,2692600,22623400,4773800,4027100,3547500,1243000,17315000,51982100,,6302400,878000,2528700,1271100,5627400,,,,3410800,1905100,23047500,968700,2927958,7811600,2443800,7751700,3599300,5266300,3681623,15459900,37506700,23537900,,7560200,219400,5353100,2638200
2020-08-20,21393900,1654400,1544100,7840600,808800,57108657,22689600,5015450,41295606,3652700,11398700,4131989,14779390,14440800,2568800,,480,17313400,2676000,,,5353900,28625684,,82296600,1420800,9576000,4994000,1451600,11993000,2278000,6389200,614733,6285950,3712000,1046600,6846000,4998300,13781500,6757600,1699900,4706400,3195600,1483476,20580595,,15437100,8946600,1758500,2114200,,20728700,1750000,40786819,36590950,26122900,8041549,18358881,960200,1311000,13551900,1693000,34362300,3404100,3954000,8314700,1008900,19591900,55251700,,3857400,1049400,4064400,1260300,4734600,,,,9600000,1455200,6741000,870900,2253746,2111800,3715400,9759700,2331500,4817600,7703180,6548300,23407500,25866600,,5893700,226400,7312300,2454600
2020-08-21,19335000,1748100,3102000,10412500,1384300,34509936,11477900,4595701,29621405,1920000,4941700,3111831,9064520,8432400,1947700,,4970,7960600,1571700,,,5735000,26529402,,164621800,1218400,12493000,5272100,1060000,11647800,3087700,6876200,443829,3494238,3263700,1857500,13395000,7574900,8231200,3865600,1806600,6343200,1799500,1772557,14229563,,17922400,9503100,1290100,3037100,,65818300,1287500,28462087,26123900,12699200,3124770,11812540,698700,945900,8174000,1131800,14508500,4767200,4815100,5269600,900200,12868800,38668300,,3039300,747000,8033400,1065300,3529300,,,,4398000,1245900,4702600,843500,1889294,2106900,3019300,6424300,2316700,2793400,6513163,8397700,18052000,27242700,,7395900,274000,4576400,2932100
